2023-03-22.mp4,48.38166666666667,48.415033333333334
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
2023-03-22.mp4,0.0,13.6136
2023-03-22.mp4,14.280933333333333,23.523500000000002
2023-03-22.mp4,24.3243,34.40103333333334
2023-03-22.mp4,36.20283333333334,47.8478
2023-03-22.mp4,48.7487,59.32593333333334
2023-03-22.mp4,59.99326666666667,73.1731
